A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,ranking,a,b,c,d
0.521776378,-0.231182723,-0.552769394,-0.298949536,0.250390167,-0.316147371,0.172637514,-0.5445324810000001,0.488223801,-0.433537777,1.10115109,-0.985664911,-0.21392779999999997,-0.609735067,-0.41352019799999995,-0.44997154,-0.172723097,-0.941967078,1.315044922,-0.48706499700000006,1.58486606,-0.250909355,0.8293147240000001,1.184765661,0.313387144,-0.08471338699999999,0.259061654,0.227927347,0.577490739,0.466499131,-0.70381694,-0.877306665,-0.503775037,-0.40790861799999995,-0.208666011,0.172137021,-0.038484463999999996,0.458307942,-0.386024291,0.547544185,-0.79103932,0.7010182640000001,-0.497150986,-0.46124558600000004,-0.606923352,-0.7341729290000001,1.298531428,0.661587076,0.261248093,-0.423073517,-0.5587164720000001,-0.884199395,0.41452962299999996,0.743128552,1.500231715,-0.520118315,0.48823554399999997,-0.7840256999999999,-0.060642569,0.091409605,0.10323377,0.519408518,-0.656685913,2.278466077,-0.8918830179999999,-0.013311228,0.270033248,1.281342606,-0.392648568,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-0.450772235,0.243602796,-0.552769394,-0.06976397599999999,-0.6413502520000001,0.42036215600000004,-0.619297846,-0.5445324810000001,-0.655498251,0.722715723,0.850116103,-0.48958819600000003,1.464889739,-0.149423405,0.10207726199999999,-0.44997154,-0.172723097,1.9510127609999999,1.950893588,0.290697653,0.346346384,0.19054413399999998,1.159158036,1.310168457,-0.949517996,-0.404193019,0.124987284,-0.6936442820000001,-0.249683952,-0.742686484,-0.11602146199999999,0.061986658,-1.297173551,-0.051306593,-0.30316688,-0.416347673,1.1504498459999999,0.090524565,0.396427662,-0.09201784199999999,-0.057157281,0.7010182640000001,1.096927365,-0.248809913,1.156194227,-0.250286226,3.3255661030000003,-0.10744503300000001,0.696316699,-1.025366921,0.08495551800000001,0.709091648,-0.9332258390000001,-1.0233245640000002,-0.7447769540000001,-0.303036676,-0.055716509000000004,-0.7840256999999999,-0.541778419,-0.239950213,0.10323377,-0.268605728,-0.288504011,0.28628877199999997,-0.8918830179999999,-0.20971022,0.45740780299999995,1.7907300469999998,-0.221462749,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
0.7162861009999999,0.006210037,-0.552769394,-0.184356756,-0.8324374840000001,0.42036215600000004,2.2844651419999997,0.187897454,-0.19800943,0.465770501,-0.154023844,1.246680305,0.62548097,2.1521349030000003,2.680064561,-0.905906558,-0.9664942679999999,0.986686148,1.7389440330000001,-0.48706499700000006,-0.8921732920000001,1.073451111,1.159158036,-0.508172094,-1.046664546,0.873725512,0.259061654,1.149498977,1.7591688680000002,-0.412908589,0.471774016,0.061986658,-0.10707578,0.305295431,-0.208666011,-0.122105326,0.6220345970000001,0.458307942,0.965483628,-1.157954555,1.410606796,2.173681945,0.6414764079999999,-0.46124558600000004,0.715414832,1.685260587,-1.235261915,1.430619185,-0.60888912,1.3838066930000001,-0.301247676,1.164317661,-0.034722197999999996,1.803000422,0.751895492,0.13112660199999998,0.332820672,-0.7840256999999999,-0.541778419,-0.968941811,0.295738428,-0.531277143,1.184223596,-0.567501502,2.235052338,0.5758857479999999,-0.104715863,0.771955165,0.29209471,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
0.230011794,-0.7059682420000001,-0.552769394,-0.184356756,-0.8324374840000001,0.42036215600000004,1.228551328,0.737219905,1.174457033,0.33729789,-0.154023844,0.998641948,0.065875123,-0.609735067,1.6488696409999999,0.461898496,-0.9664942679999999,1.468849455,0.891145812,-1.00557343,-0.104024407,-0.250909355,-0.819901835,0.808557271,-1.143811095,0.873725512,-0.813533304,0.688713162,0.577490739,3.2146482539999996,0.471774016,1.9405733040000002,0.289623477,0.305295431,-0.114165141,0.46637936799999996,1.1504498459999999,0.458307942,-1.5241362219999999,0.547544185,-0.79103932,1.682794052,-0.497150986,-0.248809913,1.596973622,0.9594305320000001,0.285014091,-0.10744503300000001,-0.173820513,-0.87479357,-0.655267271,-0.656586389,0.41452962299999996,1.096419176,0.0035592690000000003,-0.303036676,0.48823554399999997,2.391726804,-0.060642569,-0.17367824899999998,-0.281775546,-0.531277143,-0.656685913,-0.567501502,-0.501016099,1.165082723,-0.854214085,1.5360363259999998,-0.392648568,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-0.061752789,-0.943361001,-0.552769394,-0.184356756,-0.386567275,0.42036215600000004,-0.619297846,-0.910747449,0.488223801,0.722715723,0.097011142,-0.7376265540000001,1.1850868159999999,-1.070046728,0.617674721,0.005963478,1.414819245,-0.941967078,0.25529714600000003,-0.7463192129999999,0.57153178,0.19054413399999998,1.324079692,0.5577516770000001,-0.658078349,-0.08471338699999999,-0.009087086,-0.232858468,0.34115511299999995,0.246647201,1.6473649730000002,0.061986658,0.6863227340000001,-0.051306593,-0.208666011,-0.416347673,1.810968907,0.82609132,-0.24376029899999999,1.6134808980000002,-0.79103932,1.682794052,-0.497150986,-0.673681258,-0.16614395699999998,1.685260587,-1.235261915,-0.10744503300000001,1.5664539119999998,-0.423073517,-0.75181807,1.164317661,-0.034722197999999996,-0.31674331699999997,0.0035592690000000003,-0.9542815929999999,-0.366546253,1.200819615,-1.0229142690000002,0.22395353199999998,0.680747744,0.256737103,-0.656685913,0.001692014,1.8441854180000001,0.5758857479999999,-1.2289631970000001,0.262567724,-0.392648568,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
0.424521517,-1.18075376,-0.552769394,-0.298949536,-1.0235247170000001,0.42036215600000004,-0.8832763000000001,0.37100493700000003,1.860690264,0.722715723,0.097011142,1.494718662,1.1850868159999999,-0.609735067,0.10207726199999999,-0.44997154,-0.172723097,0.022359535,0.46724670100000004,-0.48706499700000006,0.346346384,-0.250909355,0.8293147240000001,1.247467059,0.313387144,-0.404193019,-0.009087086,0.227927347,-1.076858643,0.026795271000000002,0.471774016,-0.877306665,-0.10707578,-0.40790861799999995,-0.30316688,1.054864061,1.810968907,-0.27725881199999997,-0.314892295,-0.73157987,0.676724757,1.682794052,-0.497150986,-0.46124558600000004,-0.16614395699999998,-0.7341729290000001,0.285014091,1.815135239,0.696316699,-0.423073517,-0.236880477,-0.201360376,-0.034722197999999996,0.036547306,-0.7447769540000001,-0.737199954,0.6436504160000001,-0.38705663700000004,0.420493282,1.2180329840000002,1.06575706,-0.531277143,0.079677891,0.28628877199999997,0.67158466,-0.9953061870000001,-0.292090419,0.262567724,-0.221462749,-1.3426345830000002,a>b>c>d,0.0,1.0,2.0,3.0
0.327266656,-0.7059682420000001,-0.552769394,-0.528135096,-0.705045996,0.7886169190000001,0.43661596799999997,-1.093854932,-0.655498251,0.722715723,0.850116103,1.246680305,1.464889739,-0.609735067,2.164467101,-0.905906558,-0.172723097,-0.941967078,-0.8044506309999999,-1.264827647,0.233753687,0.19054413399999998,0.99423638,1.623675449,-0.852371447,1.5126847769999998,-0.545384565,0.688713162,-0.367851765,0.246647201,-0.11602146199999999,0.061986658,1.0830219909999999,1.01849948,-0.39766775,1.643348755,2.735695593,1.561658075,-0.8839482609999999,-0.518392527,0.676724757,3.155457732,-0.952601943,-0.248809913,1.156194227,1.2013738840000001,-1.235261915,1.04610313,0.261248093,-1.025366921,-0.977103266,-0.428973383,0.41452962299999996,0.036547306,-0.7447769540000001,0.34820824200000006,0.6436504160000001,-0.7840256999999999,1.3827649830000002,0.290225495,0.488243086,-0.531277143,0.079677891,-0.282904744,1.062451579,-0.013311228,-0.66683953,2.8095049289999996,-0.392648568,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-1.034301402,-0.943361001,-0.552769394,-0.06976397599999999,-0.513958763,-0.316147371,0.43661596799999997,1.286542356,0.03073498,0.851188334,1.6032210630000001,0.254526876,2.024495585,-1.070046728,1.6488696409999999,-0.905906558,-0.172723097,0.5045228420000001,-0.8044506309999999,-0.48706499700000006,1.697458758,0.631997622,0.499471412,2.501495025,-0.852371447,1.83216441,-0.143161455,0.227927347,-0.249683952,0.026795271000000002,-0.70381694,-0.407660003,-0.503775037,0.305295431,-0.39766775,1.937591101,2.999903218,-0.27725881199999997,0.25416367100000004,-0.518392527,0.676724757,1.682794052,-1.180327422,-0.673681258,1.596973622,-0.97611628,-0.221744578,0.661587076,-1.4790263330000002,-0.573646868,-0.526532873,-0.201360376,0.41452962299999996,-1.3766151869999999,0.0035592690000000003,-1.171363232,1.109895033,-1.180994763,-1.0229142690000002,0.091409605,-0.85928952,1.044751349,-0.288504011,-0.567501502,-1.282749938,-0.406109211,0.082658692,3.0641986489999997,-0.221462749,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-0.061752789,0.480995555,-0.552769394,-0.184356756,-0.513958763,0.7886169190000001,2.548443596,2.202079774,1.174457033,1.49355139,-0.154023844,-0.241549839,-1.053336569,2.1521349030000003,0.617674721,0.005963478,-0.172723097,1.468849455,0.25529714600000003,-1.00557343,-0.104024407,-0.250909355,0.99423638,-0.382769297,-1.338104193,1.83216441,0.6612847629999999,1.149498977,0.931994177,2.115388605,-0.11602146199999999,1.001279981,-1.297173551,1.01849948,-0.39766775,-0.416347673,0.75413841,0.458307942,0.894351632,0.334356843,-0.79103932,2.173681945,0.869201887,-0.248809913,1.156194227,-0.250286226,-0.728503247,-0.876477142,-0.60888912,0.329793237,-0.526532873,0.709091648,-0.48397401799999995,-1.72990581,0.0035592690000000003,-0.737199954,0.332820672,-0.7840256999999999,-0.541778419,-0.968941811,-0.089270888,-0.793948559,-0.288504011,1.1400790459999999,-0.110149179,-0.798907195,0.45740780299999995,-0.246819717,-0.050276929000000005,-1.3426345830000002,a>d>b>c,0.0,2.0,3.0,1.0
0.327266656,-0.7059682420000001,-0.552769394,0.388607145,-0.513958763,0.7886169190000001,-0.355319393,-0.17831751399999998,-0.426753841,0.594243112,0.599081116,-0.48958819600000003,0.34567804700000004,0.310888257,0.617674721,-0.44997154,-0.9664942679999999,-0.45980377200000005,-1.440299297,0.54995187,0.12116098900000001,0.631997622,0.664393068,0.6831544740000001,-0.949517996,-0.404193019,1.063507872,-0.232858468,0.813826365,-0.193056659,1.059569495,0.531633319,1.8764205040000002,0.661897456,-0.49216862,1.3491064080000001,0.225723161,-0.64504219,1.676803585,-0.09201784199999999,-0.79103932,0.7010182640000001,-0.269425507,-0.673681258,-0.606923352,-0.250286226,0.7917727590000001,1.04610313,2.001522519,0.78151329,0.21368991699999998,-0.201360376,-1.38247766,-0.31674331699999997,-0.7447769540000001,-0.303036676,1.343017341,-0.7840256999999999,-1.0229142690000002,-0.239950213,-0.666784862,0.256737103,-0.656685913,0.001692014,-0.110149179,-0.20971022,-0.66683953,-0.246819717,0.46328053,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-1.131556264,-0.231182723,-0.552769394,0.159421585,-0.76874174,-1.052656898,0.172637514,0.187897454,-1.341731482,0.979660946,0.348046129,0.254526876,0.065875123,1.691823241,-0.6713189279999999,0.005963478,-0.9664942679999999,-0.45980377200000005,0.891145812,-1.00557343,0.008568291,-0.250909355,1.159158036,0.808557271,-1.046664546,-0.7236726520000001,-0.009087086,-0.232858468,-0.48601957799999995,0.356573166,0.471774016,-0.407660003,1.8764205040000002,1.01849948,0.8308435559999999,-1.004832366,0.357826973,-0.64504219,1.036615624,-0.73157987,-0.42409830000000004,2.173681945,-0.724876464,-0.46124558600000004,-1.047702747,1.9272039380000001,0.7917727590000001,1.04610313,0.261248093,-0.573646868,-0.333431276,1.6195436730000001,-0.9332258390000001,-0.670033941,0.0035592690000000003,-0.085955037,-0.211131381,0.009912426,-1.0229142690000002,-0.239950213,0.295738428,-0.268605728,-0.656685913,-0.85209826,0.67158466,1.165082723,0.270033248,2.045423767,0.805652169,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
0.424521517,0.718388315,-0.552769394,-0.528135096,0.059302934,-0.684402135,0.172637514,-1.4600699,0.716968212,0.851188334,-0.154023844,0.998641948,0.34567804700000004,-0.609735067,0.875473451,-0.44997154,-0.172723097,0.986686148,0.04334759,-1.00557343,0.12116098900000001,-0.250909355,0.664393068,1.247467059,-0.366638701,-0.08471338699999999,0.259061654,-0.6936442820000001,0.34115511299999995,0.136721236,1.059569495,1.001279981,0.289623477,-0.40790861799999995,0.16933746800000002,1.937591101,1.282553659,-0.64504219,0.609823649,0.760731528,1.043665777,2.664569839,-0.724876464,-0.673681258,-0.606923352,1.2013738840000001,-0.221744578,1.04610313,0.696316699,-0.7242202190000001,-0.494349273,-0.201360376,0.863781444,1.449709799,0.0035592690000000003,-0.303036676,0.56594298,-1.180994763,0.420493282,0.157681568,-0.281775546,-0.531277143,-0.656685913,0.001692014,-0.110149179,-0.20971022,0.644782359,-1.2655945990000002,-0.735020208,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
-0.937046541,-0.46857548200000004,-0.552769394,-0.184356756,-0.577654507,0.7886169190000001,-0.09134093900000001,-0.17831751399999998,0.259479391,1.49355139,-0.154023844,1.494718662,0.065875123,-0.149423405,1.391070911,1.373768532,0.621048074,0.5045228420000001,0.46724670100000004,-1.00557343,-0.666987896,0.631997622,-0.325136867,0.495050279,-0.075199053,0.234766246,-0.143161455,-0.6936442820000001,0.813826365,0.686351061,-0.70381694,0.061986658,-0.503775037,0.305295431,0.263838338,1.3491064080000001,1.94307272,-0.64504219,-0.10149630800000001,-0.305205185,-0.42409830000000004,1.1919061579999999,-0.497150986,-0.46124558600000004,-0.16614395699999998,0.233600477,1.298531428,1.815135239,-0.60888912,-0.423073517,-1.0092868659999998,-0.428973383,1.762285085,0.036547306,0.751895492,-1.171363232,1.265309905,-0.38705663700000004,1.3827649830000002,0.157681568,-0.666784862,0.256737103,-0.656685913,0.001692014,-0.501016099,0.183087764,-0.479464974,1.5360363259999998,0.634466349,-1.3426345830000002,a>d>b>c,0.0,2.0,3.0,1.0
0.230011794,-1.41814652,-0.552769394,0.044828805,-0.76874174,-1.052656898,-0.09134093900000001,1.6527573230000001,-0.19800943,0.594243112,0.599081116,-0.7376265540000001,2.024495585,3.533069887,1.133272181,0.005963478,-0.172723097,1.468849455,0.46724670100000004,-0.7463192129999999,0.7967171759999999,2.8392650660000003,-0.49005852299999997,1.122064262,-0.852371447,0.873725512,0.259061654,-0.232858468,-0.013348326,-0.522834554,0.471774016,0.061986658,1.0830219909999999,-0.051306593,0.547340947,0.172137021,-0.302692088,0.82609132,0.25416367100000004,0.760731528,-0.42409830000000004,0.7010182640000001,-0.952601943,0.38849710299999995,1.156194227,0.233600477,0.285014091,0.27707102100000003,0.696316699,-1.3265136229999999,-0.590900072,0.936704655,-1.38247766,-0.670033941,0.0035592690000000003,-0.085955037,0.48823554399999997,-0.7840256999999999,0.420493282,0.091409605,-0.85928952,-0.268605728,-0.656685913,0.001692014,-1.282749938,-0.013311228,0.270033248,0.517261444,0.634466349,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
0.327266656,0.718388315,-0.552769394,0.388607145,-1.150916205,0.052107392,1.228551328,1.103434872,-1.1129870720000001,2.007441835,0.348046129,0.502565233,-0.493730723,0.310888257,1.133272181,-0.44997154,-0.9664942679999999,-0.45980377200000005,1.7389440330000001,-1.00557343,-0.216617105,-0.250909355,0.499471412,-0.069262306,-0.46378525,-0.7236726520000001,-0.545384565,-0.232858468,1.05016199,1.016128955,3.4107514080000003,1.001279981,1.0830219909999999,1.01849948,0.641841816,0.172137021,0.886242222,-0.64504219,1.178879615,-0.518392527,2.511429854,-0.280757523,0.413750929,-0.46124558600000004,1.156194227,1.685260587,0.7917727590000001,0.661587076,1.5664539119999998,0.9320866409999999,-0.301247676,-0.201360376,-0.9332258390000001,-0.670033941,0.751895492,0.13112660199999998,0.721357852,-0.7840256999999999,0.420493282,-0.17367824899999998,0.680747744,1.044751349,-1.024867815,-0.282904744,-0.8918830179999999,-0.406109211,-0.66683953,-0.246819717,0.29209471,-1.3426345830000002,a>b>d>c,0.0,1.0,3.0,2.0
